config_dir,ee_cutoff,en_cutoff,een_cutoff,ee_order,en_order,een_order,species,CCSD(T)_energy_Ha,heat_energy_Ha,error_Ha,error_mHa
4.5_2_0_order_7_5_0,4.5,2.0,0.0,7,5,0,CH3,-39.814139193944,-39.836136,0.02199680605600207,21.99680605600207
4.5_2_0_order_7_5_0,4.5,2.0,0.0,7,5,0,F2,-199.437947340871,-199.532431,0.09448365912899703,94.48365912899703
4.5_2_0_order_7_5_0,4.5,2.0,0.0,7,5,0,HF,-100.414270475404,-100.460908,0.046637524596008006,46.63752459600801
4.5_2_0_order_7_5_0,4.5,2.0,0.0,7,5,0,NH2,-55.85033152159,-55.880866,0.030534478409997234,30.534478409997234
4.5_2_0_order_7_5_0,4.5,2.0,0.0,7,5,0,NH3,-56.52982706297,-56.564955,0.035127937029997724,35.127937029997724
4.5_2_0_order_7_7_0,4.5,2.0,0.0,7,7,0,CH3,-39.814060290288,-39.836136,0.022075709712005676,22.075709712005676
4.5_2_0_order_7_7_0,4.5,2.0,0.0,7,7,0,F2,-199.437978079357,-199.532431,0.09445292064299338,94.45292064299338
4.5_2_0_order_7_7_0,4.5,2.0,0.0,7,7,0,HF,-100.414092287037,-100.460908,0.046815712963010014,46.815712963010014
4.5_2_0_order_7_7_0,4.5,2.0,0.0,7,7,0,NH2,-55.850301759333,-55.880866,0.030564240666997478,30.564240666997478
4.5_2_0_order_7_7_0,4.5,2.0,0.0,7,7,0,NH3,-56.529827427547,-56.564955,0.0351275724529998,35.1275724529998
4.5_2_0_order_7_9_0,4.5,2.0,0.0,7,9,0,CH3,-39.814104965181,-39.836136,0.02203103481900115,22.03103481900115
4.5_2_0_order_7_9_0,4.5,2.0,0.0,7,9,0,F2,-199.438031432784,-199.532431,0.09439956721601561,94.39956721601561
4.5_2_0_order_7_9_0,4.5,2.0,0.0,7,9,0,HF,-100.414178128123,-100.460908,0.04672987187700528,46.72987187700528
4.5_2_0_order_7_9_0,4.5,2.0,0.0,7,9,0,NH2,-55.850276912046,-55.880866,0.030589087953998728,30.589087953998728
4.5_2_0_order_7_9_0,4.5,2.0,0.0,7,9,0,NH3,-56.529835474278,-56.564955,0.035119525721995615,35.119525721995615
4.5_2_0_order_9_5_0,4.5,2.0,0.0,9,5,0,CH3,-39.814104696975,-39.836136,0.022031303025002558,22.031303025002558
4.5_2_0_order_9_5_0,4.5,2.0,0.0,9,5,0,F2,-199.435425020597,-199.532431,0.09700597940300781,97.00597940300781
4.5_2_0_order_9_5_0,4.5,2.0,0.0,9,5,0,HF,-100.412979908826,-100.460908,0.04792809117400054,47.92809117400054
4.5_2_0_order_9_5_0,4.5,2.0,0.0,9,5,0,NH2,-55.850153968669,-55.880866,0.030712031330999423,30.712031330999423
4.5_2_0_order_9_5_0,4.5,2.0,0.0,9,5,0,NH3,-56.529656118995,-56.564955,0.035298881004997895,35.298881004997895
4.5_2_0_order_9_7_0,4.5,2.0,0.0,9,7,0,CH3,-39.813923632138,-39.836136,0.022212367862003646,22.212367862003646
4.5_2_0_order_9_7_0,4.5,2.0,0.0,9,7,0,F2,-199.435124087716,-199.532431,0.09730691228401156,97.30691228401156
4.5_2_0_order_9_7_0,4.5,2.0,0.0,9,7,0,HF,-100.412802306151,-100.460908,0.04810569384900987,48.10569384900987
4.5_2_0_order_9_7_0,4.5,2.0,0.0,9,7,0,NH2,-55.850047402031,-55.880866,0.03081859796899522,30.81859796899522
4.5_2_0_order_9_7_0,4.5,2.0,0.0,9,7,0,NH3,-56.529633270182,-56.564955,0.035321729817994196,35.321729817994196
4.5_2_0_order_9_9_0,4.5,2.0,0.0,9,9,0,CH3,-39.81402396073,-39.836136,0.022112039270005823,22.112039270005823
4.5_2_0_order_9_9_0,4.5,2.0,0.0,9,9,0,F2,-199.435163284022,-199.532431,0.09726771597800621,97.26771597800621
4.5_2_0_order_9_9_0,4.5,2.0,0.0,9,9,0,HF,-100.412732078851,-100.460908,0.04817592114901004,48.17592114901004
4.5_2_0_order_9_9_0,4.5,2.0,0.0,9,9,0,NH2,-55.850036456257,-55.880866,0.03082954374299618,30.82954374299618
4.5_2_0_order_9_9_0,4.5,2.0,0.0,9,9,0,NH3,-56.529608783867,-56.564955,0.03534621613300004,35.34621613300004
4.5_2_1_order_5_5_2,4.5,2.0,1.0,5,5,2,CH3,-39.817374095047,-39.836136,0.018761904953002784,18.761904953002784
4.5_2_1_order_5_5_2,4.5,2.0,1.0,5,5,2,F2,-199.475855154446,-199.532431,0.05657584555399353,56.57584555399353
4.5_2_1_order_5_5_2,4.5,2.0,1.0,5,5,2,HF,-100.429728903987,-100.460908,0.031179096013005392,31.179096013005392
4.5_2_1_order_5_5_2,4.5,2.0,1.0,5,5,2,NH2,-55.855448104228,-55.880866,0.02541789577199438,25.41789577199438
4.5_2_1_order_5_5_2,4.5,2.0,1.0,5,5,2,NH3,-56.535390144777,-56.564955,0.029564855223000563,29.564855223000563
4.5_2_1_order_5_5_4,4.5,2.0,1.0,5,5,4,CH3,-39.820294857058,-39.836136,0.01584114294200134,15.84114294200134
4.5_2_1_order_5_5_4,4.5,2.0,1.0,5,5,4,F2,-199.465801256784,-199.532431,0.0666297432159979,66.6297432159979
4.5_2_1_order_5_5_4,4.5,2.0,1.0,5,5,4,HF,-100.428353715898,-100.460908,0.032554284102005226,32.55428410200523
4.5_2_1_order_5_5_4,4.5,2.0,1.0,5,5,4,NH2,-55.8578828661,-55.880866,0.02298313389999862,22.98313389999862
4.5_2_1_order_5_5_4,4.5,2.0,1.0,5,5,4,NH3,-56.537878072541,-56.564955,0.027076927458999478,27.076927458999478
4.5_2_1_order_7_5_2,4.5,2.0,1.0,7,5,2,CH3,-39.814774572207,-39.836136,0.02136142779300343,21.36142779300343
4.5_2_1_order_7_5_2,4.5,2.0,1.0,7,5,2,F2,-199.437035784943,-199.532431,0.09539521505701032,95.39521505701032
4.5_2_1_order_7_5_2,4.5,2.0,1.0,7,5,2,HF,-100.413779761657,-100.460908,0.0471282383430065,47.1282383430065
4.5_2_1_order_7_5_2,4.5,2.0,1.0,7,5,2,NH2,-55.850413412057,-55.880866,0.03045258794299599,30.45258794299599
4.5_2_1_order_7_5_2,4.5,2.0,1.0,7,5,2,NH3,-56.529874858559,-56.564955,0.03508014144100002,35.08014144100002
4.5_2_1_order_7_5_4,4.5,2.0,1.0,7,5,4,CH3,-39.820032196216,-39.836136,0.016103803784005777,16.103803784005777
4.5_2_1_order_7_5_4,4.5,2.0,1.0,7,5,4,F2,-199.464766364763,-199.532431,0.0676646352370085,67.6646352370085
4.5_2_1_order_7_5_4,4.5,2.0,1.0,7,5,4,HF,-100.428766681834,-100.460908,0.032141318165997745,32.141318165997745
4.5_2_1_order_7_5_4,4.5,2.0,1.0,7,5,4,NH2,-55.871585968482,-55.880866,0.009280031517995724,9.280031517995724
4.5_2_1_order_7_5_4,4.5,2.0,1.0,7,5,4,NH3,-56.537981876169,-56.564955,0.026973123830998702,26.973123830998702
4.5_2_1_order_7_7_2,4.5,2.0,1.0,7,7,2,CH3,-39.814667811559,-39.836136,0.02146818844100551,21.46818844100551
4.5_2_1_order_7_7_2,4.5,2.0,1.0,7,7,2,F2,-199.437102530143,-199.532431,0.09532846985700871,95.32846985700871
4.5_2_1_order_7_7_2,4.5,2.0,1.0,7,7,2,HF,-100.413732739296,-100.460908,0.04717526070400879,47.17526070400879
4.5_2_1_order_7_7_2,4.5,2.0,1.0,7,7,2,NH2,-55.850519079169,-55.880866,0.030346920831000546,30.346920831000546
4.5_2_1_order_7_7_2,4.5,2.0,1.0,7,7,2,NH3,-56.529953191157,-56.564955,0.03500180884299908,35.00180884299908
4.5_2_1_order_7_7_4,4.5,2.0,1.0,7,7,4,CH3,-39.820248199928,-39.836136,0.015887800072000857,15.887800072000857
4.5_2_1_order_7_7_4,4.5,2.0,1.0,7,7,4,F2,-199.46479866338,-199.532431,0.0676323366199938,67.6323366199938
4.5_2_1_order_7_7_4,4.5,2.0,1.0,7,7,4,HF,-100.428698611026,-100.460908,0.03220938897401027,32.20938897401027
4.5_2_1_order_7_7_4,4.5,2.0,1.0,7,7,4,NH2,-55.857953987846,-55.880866,0.022912012153994965,22.912012153994965
4.5_2_1_order_7_7_4,4.5,2.0,1.0,7,7,4,NH3,-56.538082194342,-56.564955,0.026872805657994547,26.872805657994547
4.5_2_1_order_7_7_6,4.5,2.0,1.0,7,7,6,CH3,-39.821328216287,-39.836136,0.014807783713003175,14.807783713003175
4.5_2_1_order_7_7_6,4.5,2.0,1.0,7,7,6,F2,-199.472847495383,-199.532431,0.05958350461699524,59.58350461699524
4.5_2_1_order_7_7_6,4.5,2.0,1.0,7,7,6,HF,-100.434418984003,-100.460908,0.02648901599700082,26.48901599700082
4.5_2_1_order_7_7_6,4.5,2.0,1.0,7,7,6,NH2,-55.85989376722,-55.880866,0.020972232779996602,20.972232779996602
4.5_2_1_order_7_7_6,4.5,2.0,1.0,7,7,6,NH3,-56.540268705521,-56.564955,0.02468629447899673,24.68629447899673
4.5_2_1_order_9_5_2,4.5,2.0,1.0,9,5,2,CH3,-39.814522993916,-39.836136,0.02161300608400296,21.61300608400296
4.5_2_1_order_9_5_2,4.5,2.0,1.0,9,5,2,F2,-199.434392283359,-199.532431,0.09803871664101393,98.03871664101393
4.5_2_1_order_9_5_2,4.5,2.0,1.0,9,5,2,HF,-100.412499764253,-100.460908,0.04840823574700437,48.40823574700437
4.5_2_1_order_9_5_2,4.5,2.0,1.0,9,5,2,NH2,-55.850218895054,-55.880866,0.03064710494599865,30.64710494599865
4.5_2_1_order_9_5_2,4.5,2.0,1.0,9,5,2,NH3,-56.529704997591,-56.564955,0.03525000240900056,35.25000240900056
4.5_2_1_order_9_5_4,4.5,2.0,1.0,9,5,4,CH3,-39.820151936191,-39.836136,0.015984063809000304,15.984063809000304
4.5_2_1_order_9_5_4,4.5,2.0,1.0,9,5,4,F2,-199.465021793,-199.532431,0.0674092069999972,67.4092069999972
4.5_2_1_order_9_5_4,4.5,2.0,1.0,9,5,4,HF,-100.428571572359,-100.460908,0.03233642764099898,32.33642764099898
4.5_2_1_order_9_5_4,4.5,2.0,1.0,9,5,4,NH2,-55.857915430652,-55.880866,0.022950569347997885,22.950569347997885
4.5_2_1_order_9_5_4,4.5,2.0,1.0,9,5,4,NH3,-56.538069250724,-56.564955,0.02688574927599774,26.88574927599774
4.5_2_1_order_9_7_2,4.5,2.0,1.0,9,7,2,CH3,-39.814669043764,-39.836136,0.021466956236004364,21.466956236004364
4.5_2_1_order_9_7_2,4.5,2.0,1.0,9,7,2,F2,-199.43472244529,-199.532431,0.09770855471001028,97.70855471001028
4.5_2_1_order_9_7_2,4.5,2.0,1.0,9,7,2,HF,-100.412508595563,-100.460908,0.04839940443700641,48.39940443700641
4.5_2_1_order_9_7_2,4.5,2.0,1.0,9,7,2,NH2,-55.850244570134,-55.880866,0.030621429865995253,30.621429865995253
4.5_2_1_order_9_7_2,4.5,2.0,1.0,9,7,2,NH3,-56.529655822223,-56.564955,0.03529917777699865,35.29917777699865
4.5_2_1_order_9_7_4,4.5,2.0,1.0,9,7,4,CH3,-39.82032148911,-39.836136,0.015814510890002964,15.814510890002964
4.5_2_1_order_9_7_4,4.5,2.0,1.0,9,7,4,F2,-199.464962869124,-199.532431,0.06746813087599435,67.46813087599435
4.5_2_1_order_9_7_4,4.5,2.0,1.0,9,7,4,HF,-100.428661080164,-100.460908,0.032246919835998256,32.246919835998256
4.5_2_1_order_9_7_4,4.5,2.0,1.0,9,7,4,NH2,-55.858004619236,-55.880866,0.022861380763998795,22.861380763998795
4.5_2_1_order_9_7_4,4.5,2.0,1.0,9,7,4,NH3,-56.538083616169,-56.564955,0.026871383831000628,26.871383831000628
4.5_2_1_order_9_7_6,4.5,2.0,1.0,9,7,6,CH3,-39.821338456942,-39.836136,0.01479754305800185,14.79754305800185
4.5_2_1_order_9_7_6,4.5,2.0,1.0,9,7,6,F2,-199.473281379233,-199.532431,0.05914962076701613,59.14962076701613
4.5_2_1_order_9_7_6,4.5,2.0,1.0,9,7,6,HF,-100.436294574376,-100.460908,0.024613425623996932,24.613425623996932
4.5_2_1_order_9_7_6,4.5,2.0,1.0,9,7,6,NH2,-55.859864303939,-55.880866,0.02100169606099911,21.00169606099911
4.5_2_1_order_9_7_6,4.5,2.0,1.0,9,7,6,NH3,-56.540321532925,-56.564955,0.024633467074998805,24.633467074998805
4.5_2_1_order_9_9_2,4.5,2.0,1.0,9,9,2,CH3,-39.814639222118,-39.836136,0.021496777882006768,21.496777882006768
4.5_2_1_order_9_9_2,4.5,2.0,1.0,9,9,2,F2,-199.434264077625,-199.532431,0.09816692237501456,98.16692237501456
4.5_2_1_order_9_9_2,4.5,2.0,1.0,9,9,2,HF,-100.412451268895,-100.460908,0.0484567311050057,48.4567311050057
4.5_2_1_order_9_9_2,4.5,2.0,1.0,9,9,2,NH2,-55.850180828558,-55.880866,0.030685171441994896,30.685171441994896
4.5_2_1_order_9_9_2,4.5,2.0,1.0,9,9,2,NH3,-56.529653531062,-56.564955,0.035301468937994684,35.301468937994684
4.5_2_1_order_9_9_4,4.5,2.0,1.0,9,9,4,CH3,-39.820413779562,-39.836136,0.015722220438000534,15.722220438000534
4.5_2_1_order_9_9_4,4.5,2.0,1.0,9,9,4,F2,-199.465580713201,-199.532431,0.06685028679899574,66.85028679899574
4.5_2_1_order_9_9_4,4.5,2.0,1.0,9,9,4,HF,-100.428877084753,-100.460908,0.032030915247005964,32.030915247005964
4.5_2_1_order_9_9_4,4.5,2.0,1.0,9,9,4,NH2,-55.858300891228,-55.880866,0.022565108771999576,22.565108771999576
4.5_2_1_order_9_9_4,4.5,2.0,1.0,9,9,4,NH3,-56.538560792642,-56.564955,0.02639420735799547,26.39420735799547
4.5_2_1_order_9_9_6,4.5,2.0,1.0,9,9,6,CH3,-39.821273441583,-39.836136,0.014862558417000571,14.862558417000571
4.5_2_1_order_9_9_6,4.5,2.0,1.0,9,9,6,F2,-199.472625380578,-199.532431,0.059805619422007794,59.805619422007794
4.5_2_1_order_9_9_6,4.5,2.0,1.0,9,9,6,HF,-100.436630627526,-100.460908,0.0242773724740033,24.2773724740033
4.5_2_1_order_9_9_6,4.5,2.0,1.0,9,9,6,NH2,-55.860058877414,-55.880866,0.020807122585999593,20.807122585999593
4.5_2_1_order_9_9_6,4.5,2.0,1.0,9,9,6,NH3,-56.540341341831,-56.564955,0.0246136581689953,24.6136581689953
4.5_2_2_order_5_5_2,4.5,2.0,2.0,5,5,2,CH3,-39.816021823042,-39.836136,0.020114176958003327,20.114176958003327
4.5_2_2_order_5_5_2,4.5,2.0,2.0,5,5,2,F2,-199.469672327639,-199.532431,0.06275867236101362,62.75867236101362
4.5_2_2_order_5_5_2,4.5,2.0,2.0,5,5,2,HF,-100.427361043508,-100.460908,0.03354695649200323,33.54695649200323
4.5_2_2_order_5_5_2,4.5,2.0,2.0,5,5,2,NH2,-55.854581151934,-55.880866,0.02628484806599829,26.28484806599829
4.5_2_2_order_5_5_2,4.5,2.0,2.0,5,5,2,NH3,-56.534669527542,-56.564955,0.030285472457997287,30.285472457997287
4.5_2_2_order_5_5_4,4.5,2.0,2.0,5,5,4,CH3,-39.82699641096,-39.836136,0.00913958904000367,9.13958904000367
4.5_2_2_order_5_5_4,4.5,2.0,2.0,5,5,4,F2,-199.496779809481,-199.532431,0.03565119051899046,35.65119051899046
4.5_2_2_order_5_5_4,4.5,2.0,2.0,5,5,4,HF,-100.44656154089,-100.460908,0.01434645911000132,14.34645911000132
4.5_2_2_order_5_5_4,4.5,2.0,2.0,5,5,4,NH2,-55.86859639863,-55.880866,0.012269601370000771,12.269601370000771
4.5_2_2_order_5_5_4,4.5,2.0,2.0,5,5,4,NH3,-56.55034474241,-56.564955,0.01461025759000023,14.61025759000023
4.5_2_2_order_7_5_2,4.5,2.0,2.0,7,5,2,CH3,-39.813864379541,-39.836136,0.02227162045900144,22.27162045900144
4.5_2_2_order_7_5_2,4.5,2.0,2.0,7,5,2,F2,-199.433494483734,-199.532431,0.09893651626600786,98.93651626600786
4.5_2_2_order_7_5_2,4.5,2.0,2.0,7,5,2,HF,-100.412461706926,-100.460908,0.04844629307400794,48.44629307400794
4.5_2_2_order_7_5_2,4.5,2.0,2.0,7,5,2,NH2,-55.850098361773,-55.880866,0.030767638226997462,30.767638226997462
4.5_2_2_order_7_5_2,4.5,2.0,2.0,7,5,2,NH3,-56.529663140175,-56.564955,0.035291859824994276,35.291859824994276
4.5_2_2_order_7_5_4,4.5,2.0,2.0,7,5,4,CH3,-39.82715773703,-39.836136,0.008978262970003925,8.978262970003925
4.5_2_2_order_7_5_4,4.5,2.0,2.0,7,5,4,F2,-199.496274321127,-199.532431,0.03615667887299878,36.15667887299878
4.5_2_2_order_7_5_4,4.5,2.0,2.0,7,5,4,HF,-100.446096948522,-100.460908,0.014811051478005766,14.811051478005766
4.5_2_2_order_7_5_4,4.5,2.0,2.0,7,5,4,NH2,-55.868771143947,-55.880866,0.01209485605299676,12.09485605299676
4.5_2_2_order_7_5_4,4.5,2.0,2.0,7,5,4,NH3,-56.550638031935,-56.564955,0.01431696806499616,14.31696806499616
4.5_2_2_order_7_7_2,4.5,2.0,2.0,7,7,2,CH3,-39.81377620323,-39.836136,0.022359796770004436,22.359796770004436
4.5_2_2_order_7_7_2,4.5,2.0,2.0,7,7,2,F2,-199.433492941023,-199.532431,0.09893805897701213,98.93805897701213
4.5_2_2_order_7_7_2,4.5,2.0,2.0,7,7,2,HF,-100.412328430259,-100.460908,0.0485795697410083,48.5795697410083
4.5_2_2_order_7_7_2,4.5,2.0,2.0,7,7,2,NH2,-55.850024510649,-55.880866,0.03084148935099762,30.84148935099762
4.5_2_2_order_7_7_2,4.5,2.0,2.0,7,7,2,NH3,-56.529500864738,-56.564955,0.035454135262000364,35.454135262000364
4.5_2_2_order_7_7_4,4.5,2.0,2.0,7,7,4,CH3,-39.827367555954,-39.836136,0.008768444046005186,8.768444046005186
4.5_2_2_order_7_7_4,4.5,2.0,2.0,7,7,4,F2,-199.496170212694,-199.532431,0.03626078730599147,36.26078730599147
4.5_2_2_order_7_7_4,4.5,2.0,2.0,7,7,4,HF,-100.446271969285,-100.460908,0.014636030715010406,14.636030715010406
4.5_2_2_order_7_7_4,4.5,2.0,2.0,7,7,4,NH2,-55.869121651317,-55.880866,0.011744348682995565,11.744348682995565
4.5_2_2_order_7_7_4,4.5,2.0,2.0,7,7,4,NH3,-56.551029326073,-56.564955,0.013925673926998172,13.925673926998172
4.5_2_2_order_7_7_6,4.5,2.0,2.0,7,7,6,CH3,-39.828722929698,-39.836136,0.007413070302000335,7.413070302000335
4.5_2_2_order_7_7_6,4.5,2.0,2.0,7,7,6,F2,-199.498832381516,-199.532431,0.03359861848400669,33.59861848400669
4.5_2_2_order_7_7_6,4.5,2.0,2.0,7,7,6,HF,-100.447674817158,-100.460908,0.013233182842000701,13.233182842000701
4.5_2_2_order_7_7_6,4.5,2.0,2.0,7,7,6,NH2,-55.870771524425,-55.880866,0.010094475574994988,10.094475574994988
4.5_2_2_order_7_7_6,4.5,2.0,2.0,7,7,6,NH3,-56.552630098076,-56.564955,0.012324901923996379,12.324901923996379
4.5_2_2_order_9_5_2,4.5,2.0,2.0,9,5,2,CH3,-39.813759610765,-39.836136,0.0223763892350064,22.3763892350064
4.5_2_2_order_9_5_2,4.5,2.0,2.0,9,5,2,F2,-199.430869841903,-199.532431,0.10156115809701305,101.56115809701305
4.5_2_2_order_9_5_2,4.5,2.0,2.0,9,5,2,HF,-100.411107005144,-100.460908,0.04980099485599965,49.80099485599965
4.5_2_2_order_9_5_2,4.5,2.0,2.0,9,5,2,NH2,-55.84988370213,-55.880866,0.030982297869996955,30.982297869996955
4.5_2_2_order_9_5_2,4.5,2.0,2.0,9,5,2,NH3,-56.529424677777,-56.564955,0.03553032222299635,35.53032222299635
4.5_2_2_order_9_5_4,4.5,2.0,2.0,9,5,4,CH3,-39.827021110891,-39.836136,0.009114889109000046,9.114889109000046
4.5_2_2_order_9_5_4,4.5,2.0,2.0,9,5,4,F2,-199.495673988957,-199.532431,0.03675701104299378,36.75701104299378
4.5_2_2_order_9_5_4,4.5,2.0,2.0,9,5,4,HF,-100.445864199014,-100.460908,0.015043800986006772,15.043800986006772
4.5_2_2_order_9_5_4,4.5,2.0,2.0,9,5,4,NH2,-55.868674574979,-55.880866,0.012191425020994018,12.191425020994018
4.5_2_2_order_9_5_4,4.5,2.0,2.0,9,5,4,NH3,-56.550542396263,-56.564955,0.01441260373700004,14.41260373700004
4.5_2_2_order_9_7_2,4.5,2.0,2.0,9,7,2,CH3,-39.813621991994,-39.836136,0.02251400800600578,22.51400800600578
4.5_2_2_order_9_7_2,4.5,2.0,2.0,9,7,2,F2,-199.430672578789,-199.532431,0.10175842121100231,101.75842121100231
4.5_2_2_order_9_7_2,4.5,2.0,2.0,9,7,2,HF,-100.410914855191,-100.460908,0.04999314480900807,49.99314480900807
4.5_2_2_order_9_7_2,4.5,2.0,2.0,9,7,2,NH2,-55.849812726415,-55.880866,0.031053273584994656,31.053273584994656
4.5_2_2_order_9_7_2,4.5,2.0,2.0,9,7,2,NH3,-56.529257058407,-56.564955,0.03569794159299988,35.69794159299988
4.5_2_2_order_9_7_4,4.5,2.0,2.0,9,7,4,CH3,-39.827341603825,-39.836136,0.008794396175005659,8.794396175005659
4.5_2_2_order_9_7_4,4.5,2.0,2.0,9,7,4,F2,-199.495802620161,-199.532431,0.03662837983901568,36.62837983901568
4.5_2_2_order_9_7_4,4.5,2.0,2.0,9,7,4,HF,-100.446047218072,-100.460908,0.014860781928007327,14.860781928007327
4.5_2_2_order_9_7_4,4.5,2.0,2.0,9,7,4,NH2,-55.869153030883,-55.880866,0.011712969116999261,11.712969116999261
4.5_2_2_order_9_7_4,4.5,2.0,2.0,9,7,4,NH3,-56.551022031843,-56.564955,0.013932968157000403,13.932968157000403
4.5_2_2_order_9_7_6,4.5,2.0,2.0,9,7,6,CH3,-39.828826916668,-39.836136,0.007309083332003752,7.309083332003752
4.5_2_2_order_9_7_6,4.5,2.0,2.0,9,7,6,F2,-199.499139055906,-199.532431,0.033291944094003156,33.291944094003156
4.5_2_2_order_9_7_6,4.5,2.0,2.0,9,7,6,HF,-100.447767662659,-100.460908,0.013140337340999508,13.140337340999508
4.5_2_2_order_9_7_6,4.5,2.0,2.0,9,7,6,NH2,-55.870792129621,-55.880866,0.010073870378995764,10.073870378995764
4.5_2_2_order_9_7_6,4.5,2.0,2.0,9,7,6,NH3,-56.552818714461,-56.564955,0.012136285539000369,12.136285539000369
4.5_2_2_order_9_9_2,4.5,2.0,2.0,9,9,2,CH3,-39.813527484766,-39.836136,0.022608515234004756,22.608515234004756
4.5_2_2_order_9_9_2,4.5,2.0,2.0,9,9,2,F2,-199.430492670684,-199.532431,0.101938329315999,101.938329315999
4.5_2_2_order_9_9_2,4.5,2.0,2.0,9,9,2,HF,-100.41087600084,-100.460908,0.05003199915999801,50.03199915999801
4.5_2_2_order_9_9_2,4.5,2.0,2.0,9,9,2,NH2,-55.84978203421,-55.880866,0.03108396578999617,31.08396578999617
4.5_2_2_order_9_9_2,4.5,2.0,2.0,9,9,2,NH3,-56.529302884667,-56.564955,0.03565211533300072,35.65211533300072
4.5_2_2_order_9_9_4,4.5,2.0,2.0,9,9,4,CH3,-39.827397966909,-39.836136,0.008738033091006514,8.738033091006514
4.5_2_2_order_9_9_4,4.5,2.0,2.0,9,9,4,F2,-199.495971690427,-199.532431,0.03645930957299015,36.45930957299015
4.5_2_2_order_9_9_4,4.5,2.0,2.0,9,9,4,HF,-100.445953343485,-100.460908,0.01495465651500183,14.95465651500183
4.5_2_2_order_9_9_4,4.5,2.0,2.0,9,9,4,NH2,-55.869265111745,-55.880866,0.011600888254996278,11.600888254996278
4.5_2_2_order_9_9_4,4.5,2.0,2.0,9,9,4,NH3,-56.551076040083,-56.564955,0.013878959917001055,13.878959917001055
4.5_2_2_order_9_9_6,4.5,2.0,2.0,9,9,6,CH3,-39.828834036512,-39.836136,0.0073019634880040485,7.3019634880040485
4.5_2_2_order_9_9_6,4.5,2.0,2.0,9,9,6,F2,-199.499317755173,-199.532431,0.03311324482700684,33.11324482700684
4.5_2_2_order_9_9_6,4.5,2.0,2.0,9,9,6,HF,-100.447877399943,-100.460908,0.013030600057007291,13.030600057007291
4.5_2_2_order_9_9_6,4.5,2.0,2.0,9,9,6,NH2,-55.870806227337,-55.880866,0.010059772662998512,10.059772662998512
4.5_2_2_order_9_9_6,4.5,2.0,2.0,9,9,6,NH3,-56.552827080573,-56.564955,0.012127919426994538,12.127919426994538
